Ref_RTT1,Ref_RTT2,Ref_RTT3,Ref_RTT4,Ref_5g_RTT1,Ref_5g_RTT2,Ref_5g_RTT3,Ref_5g_RTT4,Ref_2_4g_RTT1,Ref_2_4_RTT2,Ref_2_4_RTT3,Ref_2_4_RTT4,TX_Part1,TX_Part2,TX_Part3,TX_Part4,RTT1,RTT2,RTT3,RTT4
23.267,23.639,24.307,24.003,23.4,23.8,21.6,21.6,10.2,10.4,13.0,12.4,0.8,0.8,0.4,1.0,25.807,25.768,23.226,22.906
23.267,23.639,24.307,24.003,23.4,23.8,21.6,21.6,10.2,10.4,13.0,12.4,0.8,0.8,0.4,1.0,26.727,27.924,27.806,27.037
23.267,23.639,24.307,24.003,23.4,23.8,21.6,21.6,10.2,10.4,13.0,12.4,0.8,0.8,0.4,1.0,25.432,24.997,23.804,24.283
23.267,23.639,24.307,24.003,23.4,23.8,21.6,21.6,10.2,10.4,13.0,12.4,0.6,0.6,0.6,0.6,20.824,21.724,22.075,20.263
23.267,23.639,24.307,24.003,23.4,23.8,21.6,21.6,10.2,10.4,13.0,12.4,0.6,0.6,0.6,0.6,25.125,25.913,23.885,24.937
23.267,23.639,24.307,24.003,23.4,23.8,21.6,21.6,10.2,10.4,13.0,12.4,0.6,0.6,0.6,0.6,23.707,24.391,26.096,27.294
23.267,23.639,24.307,24.003,23.4,23.8,21.6,21.6,10.2,10.4,13.0,12.4,0.6,0.6,0.6,0.6,22.478,20.337,23.517,22.773
23.267,23.639,24.307,24.003,23.4,23.8,21.6,21.6,10.2,10.4,13.0,12.4,0.6,0.6,0.6,0.6,21.505,22.245,22.83,21.8
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.8,0.8,0.6,0.8,27.11,25.343,25.437,23.74
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.8,0.8,0.6,0.8,25.301,25.013,26.087,26.179
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.8,0.8,0.6,0.8,22.978,23.4,27.192,27.88
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.8,0.8,0.6,0.8,24.724,22.508,24.323,23.505
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.8,0.8,0.6,0.8,28.631,28.225,30.761,30.753
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.0,1.0,22.562,23.031,11.748,22.048
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.0,1.0,24.829,25.214,12.576,22.878
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.0,1.0,23.064,24.583,11.769,24.561
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.0,1.0,25.729,25.466,13.339,25.235
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.0,1.0,25.752,26.986,11.917,27.55
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.2,0.8,24.161,24.825,21.983,22.924
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.2,0.8,30.589,30.354,25.841,26.494
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.2,0.8,25.771,25.199,24.37,26.295
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.2,0.8,23.182,24.062,23.645,24.126
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.2,0.8,30.228,31.404,25.209,28.69
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.4,0.6,27.999,29.314,28.098,27.473
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.4,0.6,28.506,29.807,25.594,25.626
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.4,0.6,25.395,26.016,25.803,26.172
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.4,0.6,27.105,26.796,23.145,25.344
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,1.0,1.0,0.4,0.6,23.294,22.103,20.085,21.358
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.0,1.0,1.0,1.0,10.613,22.149,20.125,20.105
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.0,1.0,1.0,1.0,11.367,20.871,19.12,17.626
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.0,1.0,1.0,1.0,10.514,26.036,24.322,23.278
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.0,1.0,1.0,1.0,12.105,27.429,22.649,22.973
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.0,1.0,1.0,1.0,10.722,25.208,24.315,21.894
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.2,0.8,1.0,1.0,23.118,26.157,25.856,23.117
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.2,0.8,1.0,1.0,22.812,24.488,23.677,22.87
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.2,0.8,1.0,1.0,23.296,25.914,25.465,24.014
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.2,0.8,1.0,1.0,25.319,25.13,24.481,24.429
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.2,0.8,1.0,1.0,26.584,28.631,23.462,23.789
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.2,1.0,0.8,1.0,23.673,25.096,25.29,24.658
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.2,1.0,0.8,1.0,20.974,23.161,21.609,21.634
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.2,1.0,0.8,1.0,21.981,24.821,22.815,23.881
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.2,1.0,0.8,1.0,26.623,27.597,26.278,24.073
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.2,1.0,0.8,1.0,20.544,21.304,22.174,21.001
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,0.6,1.0,1.0,28.44,26.997,24.286,25.14
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,0.6,1.0,1.0,26.652,23.929,25.209,23.803
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,0.6,1.0,1.0,26.683,26.803,26.152,25.002
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,0.6,1.0,1.0,26.268,28.913,24.179,23.386
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,0.6,1.0,1.0,24.092,22.786,23.82,22.223
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,0.8,0.8,1.0,22.254,23.133,25.274,23.293
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,0.8,0.8,1.0,26.316,28.059,25.649,25.612
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,0.8,0.8,1.0,23.024,25.421,24.808,23.769
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,0.8,0.8,1.0,25.621,29.155,28.399,23.944
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,0.8,0.8,1.0,27.587,30.288,32.086,31.907
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,1.0,0.8,0.8,20.219,21.73,22.744,22.752
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,1.0,0.8,0.8,21.482,23.2,24.184,25.274
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,1.0,0.8,0.8,23.061,24.295,24.019,25.23
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,1.0,0.8,0.8,24.962,26.599,24.014,24.715
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,1.0,0.8,0.8,27.278,28.845,25.998,26.362
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,1.0,0.6,1.0,24.685,25.438,24.285,24.308
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,1.0,0.6,1.0,21.187,23.414,23.409,23.123
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,1.0,0.6,1.0,17.787,21.937,19.988,18.508
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,1.0,0.6,1.0,25.206,27.107,27.256,26.167
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.4,1.0,0.6,1.0,29.042,29.724,31.975,29.719
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.6,0.6,0.6,0.6,17.987,17.247,23.596,23.864
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.6,0.6,0.6,0.6,23.971,23.443,21.778,21.068
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.6,0.6,0.6,0.6,19.993,19.635,21.179,22.414
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.6,0.6,0.6,0.6,21.093,22.599,21.866,22.318
22.728,22.922,23.681,23.413,23.2,23.2,21.8,21.0,9.6,9.6,13.6,13.6,0.6,0.6,0.6,0.6,20.002,19.459,22.047,24.005
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.8,0.8,25.784,27.558,26.248,26.636
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.8,0.8,26.008,25.881,26.179,25.674
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.8,0.8,24.297,24.775,25.757,26.53
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.8,0.8,28.996,30.837,27.081,27.324
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.8,0.8,25.396,26.966,25.169,25.261
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.6,1.0,23.886,23.501,22.619,21.12
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.6,1.0,24.309,25.031,28.228,25.217
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.6,1.0,22.89,22.782,23.207,21.781
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.6,1.0,24.177,25.924,23.85,23.068
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.6,1.0,23.898,23.332,24.444,23.601
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,1.0,0.4,1.0,26.758,27.031,25.882,26.001
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,1.0,0.4,1.0,22.324,23.251,21.294,19.732
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,1.0,0.4,1.0,22.502,23.28,21.602,22.104
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,1.0,0.4,1.0,19.048,20.651,21.006,20.023
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,1.0,0.4,1.0,21.594,22.461,23.645,20.651
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,1.0,0.6,0.8,24.898,24.477,25.474,28.515
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,1.0,0.6,0.8,33.488,36.384,29.373,29.404
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,1.0,0.6,0.8,28.489,31.115,25.704,25.37
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,1.0,0.6,0.8,25.08,26.517,26.547,27.385
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,1.0,0.6,0.8,27.745,27.104,26.897,27.971
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,1.0,0.2,1.0,35.573,35.874,33.469,33.268
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,1.0,0.2,1.0,31.044,32.737,30.704,27.661
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,1.0,0.2,1.0,26.393,27.339,25.651,26.612
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,1.0,0.2,1.0,32.514,32.738,33.595,31.377
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,1.0,0.2,1.0,29.65,29.212,26.586,26.362
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,1.0,0.4,0.8,26.808,27.967,26.686,27.405
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,1.0,0.4,0.8,24.082,25.56,25.38,25.504
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,1.0,0.4,0.8,27.857,27.655,26.644,26.522
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,1.0,0.4,0.8,28.408,28.516,25.112,26.278
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,1.0,0.4,0.8,26.737,25.883,28.858,26.603
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.6,0.6,1.0,24.986,23.026,25.098,24.01
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.6,0.6,1.0,24.19,24.92,23.93,22.833
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.6,0.6,1.0,22.78,22.319,27.179,23.944
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.6,0.6,1.0,26.581,26.63,24.813,23.984
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.6,0.6,1.0,25.182,24.442,26.53,24.535
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,0.8,0.6,0.6,25.255,25.263,24.779,24.742
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,0.8,0.6,0.6,25.688,24.757,26.288,26.632
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,0.8,0.6,0.6,26.034,27.006,30.337,27.782
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,0.8,0.6,0.6,28.191,27.156,27.488,29.528
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.8,0.8,0.6,0.6,22.055,22.387,24.879,25.149
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,1.0,1.0,0.2,0.6,23.513,24.206,22.579,22.756
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,1.0,1.0,0.2,0.6,22.235,22.652,22.57,22.828
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,1.0,1.0,0.2,0.6,19.444,20.646,18.437,19.357
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,1.0,1.0,0.2,0.6,20.931,22.234,20.017,21.68
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,1.0,1.0,0.2,0.6,18.734,19.82,22.708,22.876
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.4,0.8,0.6,1.0,25.293,26.61,26.067,23.043
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.4,0.8,0.6,1.0,25.649,27.231,29.448,27.192
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.4,0.8,0.6,1.0,20.226,20.994,24.704,22.578
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.4,0.8,0.6,1.0,20.506,21.077,19.812,20.608
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.4,0.8,0.6,1.0,20.012,22.411,22.353,21.193
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.4,1.0,23.904,24.605,25.428,24.13
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.4,1.0,25.706,24.981,28.922,26.854
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.4,1.0,22.455,23.609,23.601,22.579
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.4,1.0,22.574,22.779,25.659,21.515
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.8,0.4,1.0,22.732,23.272,24.296,24.347
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.6,0.6,0.6,23.062,23.056,25.615,24.091
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.6,0.6,0.6,22.714,22.889,23.767,22.048
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.6,0.6,0.6,25.295,26.133,26.088,26.973
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.6,0.6,0.6,22.756,21.33,23.928,22.329
20.609,20.477,22.093,22.734,20.6,20.6,19.4,20.0,9.8,9.2,12.8,14.0,0.6,0.6,0.6,0.6,21.804,23.104,23.579,23.368
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.6,1.0,0.6,0.6,24.114,25.012,25.029,26.651
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.6,1.0,0.6,0.6,32.763,34.871,28.403,29.971
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.6,1.0,0.6,0.6,25.307,25.216,27.41,28.898
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.6,1.0,0.6,0.6,24.344,24.458,25.018,25.744
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.6,1.0,0.6,0.6,26.551,27.286,26.111,25.794
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,1.0,0.4,0.6,27.309,28.12,27.868,27.996
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,1.0,0.4,0.6,25.139,26.12,26.974,24.763
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,1.0,0.4,0.6,22.966,24.055,24.86,23.24
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,1.0,0.4,0.6,19.79,21.951,21.665,21.88
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,1.0,0.4,0.6,23.563,25.681,26.526,26.34
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.4,0.4,1.0,1.0,20.263,22.332,23.852,22.598
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.4,0.4,1.0,1.0,18.781,18.664,20.156,19.774
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.4,0.4,1.0,1.0,20.982,20.635,21.482,19.276
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.4,0.4,1.0,1.0,25.211,23.077,24.554,22.783
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.4,0.4,1.0,1.0,22.197,21.103,23.397,22.147
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.6,0.6,0.8,0.8,22.987,23.518,25.961,23.59
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.6,0.6,0.8,0.8,21.817,21.879,24.305,23.816
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.6,0.6,0.8,0.8,24.495,24.521,26.301,24.779
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.6,0.6,0.8,0.8,23.453,22.364,23.759,24.442
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.6,0.6,0.8,0.8,23.733,21.077,22.958,23.697
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,0.8,0.2,1.0,27.54,27.754,26.617,24.456
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,0.8,0.2,1.0,23.927,26.433,25.498,25.708
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,0.8,0.2,1.0,20.145,20.155,22.243,21.486
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,0.8,0.2,1.0,26.13,25.002,25.008,23.287
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,0.8,0.2,1.0,27.88,28.064,28.802,24.471
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,0.8,0.4,0.8,23.427,24.562,25.15,25.262
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,0.8,0.4,0.8,25.653,24.294,26.447,27.328
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,0.8,0.4,0.8,22.214,21.82,21.894,22.902
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,0.8,0.4,0.8,24.231,24.985,23.948,24.349
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.8,0.8,0.4,0.8,27.725,28.118,26.415,26.29
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,1.0,1.0,0.4,0.4,30.19,29.797,29.102,28.956
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,1.0,1.0,0.4,0.4,27.093,25.69,26.001,25.33
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,1.0,1.0,0.4,0.4,27.623,27.733,27.466,26.279
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,1.0,1.0,0.4,0.4,23.863,24.197,21.716,21.647
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,1.0,1.0,0.4,0.4,26.445,26.398,24.219,23.415
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,1.0,1.0,0.0,0.8,23.384,22.125,14.675,24.356
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,1.0,1.0,0.0,0.8,21.245,20.822,13.49,23.319
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,1.0,1.0,0.0,0.8,23.887,24.433,12.587,22.627
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,1.0,1.0,0.0,0.8,21.031,22.137,14.638,23.391
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,1.0,1.0,0.0,0.8,27.348,26.429,12.976,25.029
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.0,0.8,1.0,1.0,12.621,21.188,18.334,22.398
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.0,0.8,1.0,1.0,12.094,22.86,20.152,20.944
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.0,0.8,1.0,1.0,11.86,19.861,17.539,17.321
23.126,23.302,24.595,23.762,23.4,23.6,22.6,21.8,9.8,10.0,12.6,11.8,0.0,0.8,1.0,1.0,13.123,22.177,19.954,20.528
